NAME,OBSID,RA,DEC,START_TIME,PROCESSING_DATE,XRT_EXPOSURE,UVOT_EXPOSURE,BAT_EXPOSURE,ARCHIVE_DATE,AF_INSAA,AF_INSLEW,AF_ONSOURCE,AF_TOTAL,ATT_FLAG,BAT_EXPO_EV,BAT_EXPO_MT,BAT_EXPO_PL,BAT_EXPO_RT,BAT_EXPO_SV,BAT_NO_MASKTAG,BII,CYCLE,GRB_FLAG,LII,NUM_PROCESSED,OBS_SEGMENT,ORIG_OBS_SEGMENT,ORIG_OBSID,ORIG_TARGET_ID,PI,PRNB,PROCESSING_VERSION,ROLL_ANGLE,SAA_FRACTION,SOFTWARE_VERSION,STOP_TIME,TARGET_ID,TDRSS_FLAG,UVOT_EXPO_BB,UVOT_EXPO_BL,UVOT_EXPO_GU,UVOT_EXPO_GV,UVOT_EXPO_M2,UVOT_EXPO_MG,UVOT_EXPO_UU,UVOT_EXPO_VV,UVOT_EXPO_W1,UVOT_EXPO_W2,UVOT_EXPO_WH,XRT_EXPO_IM,XRT_EXPO_LR,XRT_EXPO_PC,XRT_EXPO_PU,XRT_EXPO_WT,TRIG_TIME_MJD,mjd_utc
GRB050712                                                                       ,00145581000,77.74779,64.87816,53563.5732291667,           56993,5766.813,5790.341,9488.072,53574,114.52746,443.00062,6160.00008,6603.0007,112 ,602.072,21800.0,7552.0,7596.8,8886.0,3,14.62561,0,Y,146.34086,15,0,0,00145581000,145581,Swift                       ,1,3.16.06                                                                         ,135.73078,0.01859,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53563.7359722222,145581,Y,0.0,0.0,0.0,0.0,1619.07,0.0,860.468,1206.362,1007.217,1097.224,0.0,2.489,0.0,5352.815,0.0,411.509,53563.5732291667,53563.5732291667
GRB080411                                                                       ,00309010041,38.15706,-71.27078,54630.6423726852,           57300,5766.79,4572.021,5856.0,54641,1263.38088,1032.80013,5790.02829,6822.82842,112 ,0.0,13608.0,6758.0,6835.2,5856.0,4,-43.64627,0,Y,292.00141,8,41,41,00309010041,309010,Swift                       ,1,3.17.01                                                                         ,49.18652,0.18549,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54630.9934027778,309010,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4572.021,0.0,0.0,5766.79,0.0,0.0,54630.6423726852,54630.6423726852
GRB120712a                                                                      ,00526351006,169.57505,-20.02189,56124.0340162037,           57875,5766.778,0.0,5797.0,56135,0.0,991.00089,5784.99677,6775.99766,110 ,0.0,20280.0,0.0,6784.0,5797.0,6,37.7324,0,Y,274.92285,13,6,6,00526351006,526351,Swift                       ,1,3.17.11                                                                         ,295.81093,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,56124.3895486111,526351,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5766.778,0.0,0.0,56124.0340162037,56124.0340162037
GRB130211a                                                                      ,00548276002,147.44762,-42.28389,56335.0027662037,           58060,5765.024,5755.764,5854.0,56346,3161.79658,959.96933,5790.01525,6749.98458,112 ,0.0,20144.0,0.0,6777.6,5854.0,3,8.94199,0,Y,270.69908,10,2,2,00548276002,548276,Swift                       ,1,3.17.15                                                                         ,183.89205,0.48186,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56335.9901967593,548276,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5755.764,0.0,0.0,0.0,0.0,5764.962,0.0,0.062,56335.0027662037,56335.0027662037
GRB050416a                                                                      ,00114753006,188.48858,21.05437,53493.0216898148,           56961,5761.868,5188.783,5931.0,53504,0.0,818.00095,5794.99263,6612.99358,112 ,0.0,6632.0,0.0,6641.6,5931.0,1,82.73443,0,Y,268.71063,17,6,6,00114753006,114753,Swift                       ,1,3.16.06                                                                         ,316.5179,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53493.9680324074,114753,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5188.783,0.0,0.0,0.0,0.0,14.83,5714.685,0.0,32.353,53493.0216898148,53493.0216898148
GRB110407a                                                                      ,00450884004,186.03366,15.69655,55661.2534722222,           57924,5759.246,5757.651,5899.0,55672,0.0,544.60001,5789.99491,6334.59492,112 ,0.0,12704.0,6324.0,6360.0,5899.0,2,76.92853,0,Y,272.5403,14,4,4,00450884004,450884,Swift                       ,1,3.17.13                                                                         ,352.73421,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55661.7579861111,450884,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5757.651,0.0,0.0,0.0,5735.956,0.0,23.29,55661.2534722222,55661.2534722222
GRB110808a                                                                      ,00458918011,57.26574,-44.19674,55788.4652777778,           57924,5758.252,5753.921,5782.0,55799,3590.99856,398.60204,5764.99604,6163.59808,112 ,0.0,0.0,0.0,6177.6,5782.0,0,-50.68889,0,Y,250.57048,10,11,11,00458918011,458918,Swift                       ,1,3.17.13                                                                         ,87.85792,0.60017,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55788.8341550926,458918,N,0.0,0.0,0.0,0.0,0.0,0.0,5753.921,0.0,0.0,0.0,0.0,0.0,0.0,5758.246,0.0,0.006,55788.4652777778,55788.4652777778
GRB160821b                                                                      ,00709357005,279.92369,62.41066,57623.5968981481,           57633,5756.832,5778.789,5802.0,57634,0.0,325.40042,5794.99722,6120.39764,112 ,0.0,11936.0,0.0,6126.4,5802.0,2,25.16613,0,Y,92.19938,5,5,5,00709357005,709357,Swift                       ,1,3.17.06                                                                         ,308.07102,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,57623.7566087963,709357,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5778.789,0.0,0.0,0.0,0.0,5756.763,0.0,0.069,57623.5968981481,57623.5968981481
GRB060124                                                                       ,00178750001,77.05384,69.69602,53759.7923726852,           57063,5756.139,5876.576,6052.0,53770,235.74522,745.80127,5984.99611,6730.79738,112 ,0.0,20256.0,0.0,6744.0,6052.0,3,17.0504,0,Y,142.00406,14,1,1,00178750001,178750,Swift                       ,1,3.16.07                                                                         ,313.15272,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53760.0590277778,178750,N,2838.926,0.0,0.0,0.0,268.872,0.0,0.0,71.438,0.0,2697.34,0.0,0.0,0.0,5705.802,0.0,50.337,53759.7923726852,53759.7923726852
GRB100614a                                                                      ,00424716003,263.52424,49.2134,55362.6908912037,           57585,5751.14,5749.463,5709.0,55373,255.1995,940.80023,5779.99549,6720.79572,112 ,0.0,19736.0,6696.0,6742.4,5709.0,3,32.52984,0,Y,75.95322,11,3,3,00424716003,424716,Swift                       ,1,3.17.04                                                                         ,350.19669,0.02076,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55363.2860532407,424716,N,0.0,0.0,0.0,0.0,5749.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5726.635,0.0,24.505,55362.6908912037,55362.6908912037
BATSS_J0018+486                                                                 ,00020073001,4.45264,48.5744,54619.9155555556,           57298,5748.839,5919.46,6033.0,54630,2708.99938,402.0001,5999.99796,6401.99806,112 ,0.0,18816.0,6324.0,6404.8,6033.0,3,-13.92354,0,Y,117.21222,9,1,1,00020073001,20073,Swift                       ,1,3.17.01                                                                         ,91.48097,0.42917,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54620.0621527778,20073,N,620.16,0.0,0.0,0.0,1236.537,0.0,641.322,427.559,1283.327,1710.555,0.0,0.0,0.0,5736.673,0.0,12.166,54619.9155555556,54619.9155555556
GRB070911                                                                       ,00290624008,25.77871,-33.46601,54365.6319444444,           57223,5748.137,0.0,5842.0,54376,0.0,339.99831,5759.99641,6099.99472,110 ,0.0,6136.0,6462.0,6120.0,5842.0,3,-77.18581,0,Y,245.69287,8,8,8,00290624008,290624,Swift                       ,1,3.16.09                                                                         ,148.98774,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54365.9787268518,290624,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5748.137,0.0,0.0,54365.6319444444,54365.6319444444
GRB080319c                                                                      ,00306778007,258.9995,55.39861,54550.0881944444,           57280,5743.076,5373.374,5969.0,54561,4398.18432,1268.19149,5779.99051,7048.182,112 ,0.0,21160.0,8010.0,7092.8,5969.0,4,35.43388,0,Y,83.33478,24,7,7,00306778007,306778,Swift                       ,1,3.16.09                                                                         ,82.8298,0.64014,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54550.9920717593,306778,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5373.374,0.0,0.0,5743.076,0.0,0.0,54550.0881944444,54550.0881944444
GRB130514a                                                                      ,00555821001,296.2446,-7.93673,56426.3652662037,           58067,5742.435,5670.147,5770.0,56437,0.0,624.60042,5754.99818,6379.5986,112 ,0.0,19136.0,0.0,6395.2,5770.0,3,-15.48681,0,Y,31.84133,8,1,1,00555821001,555821,Swift                       ,1,3.17.15                                                                         ,83.87736,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56426.5929976852,555821,Y,1366.625,0.0,0.0,0.0,199.751,0.0,1099.099,522.221,1099.541,938.35,444.56,0.0,0.0,5726.937,0.0,15.498,56426.3652662037,56426.3652662037
GRB090424                                                                       ,00350311049,189.48561,16.82662,54997.2583217593,           57436,5742.244,5692.269,6068.0,55008,357.87256,964.37983,5984.99571,6949.37554,112 ,0.0,12360.0,0.0,6963.2,6068.0,5,79.23558,0,Y,285.37781,12,49,49,00350311049,350311,Swift                       ,1,3.17.02                                                                         ,306.52988,0.03801,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,54997.7919328704,350311,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5692.269,0.0,0.0,0.0,5742.244,0.0,0.0,54997.2583217593,54997.2583217593
GRB070520b                                                                      ,00279898002,121.81207,57.63471,54242.0534837963,           57210,5741.321,5724.343,5966.0,54253,0.0,2042.98137,5784.99093,7827.9723,112 ,0.0,23256.0,7898.0,7862.4,5966.0,6,32.67571,0,Y,159.90831,15,2,2,00279898002,279898,Swift                       ,1,3.16.09                                                                         ,253.02887,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,      54243.0275,279898,N,0.0,0.0,0.0,0.0,5100.2,0.0,0.0,0.0,624.143,0.0,0.0,0.0,0.0,5741.321,0.0,0.0,54242.0534837963,54242.0534837963
GRB101219b                                                                      ,00440635022,12.18943,-34.544,     55569.41875,           57629,5737.758,5682.406,5856.0,55580,0.0,1212.40009,5754.99547,6967.39556,112 ,0.0,24.0,6944.0,6993.6,5856.0,3,-82.56203,0,Y,307.19921,11,22,22,00440635022,440635,Swift                       ,1,3.17.06                                                                         ,250.98737,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55570.0007523148,440635,N,0.0,0.0,0.0,0.0,0.0,0.0,2666.061,0.0,0.0,3016.345,0.0,0.0,0.0,5737.662,0.0,0.096,55569.41875,55569.41875
GRB130925a                                                                      ,00571830029,41.16967,-26.14791,56585.3194328704,           58089,5737.401,5730.928,5761.0,56596,0.0,479.8002,5749.99738,6229.79758,112 ,0.0,6136.0,0.0,6243.2,5761.0,1,-64.72902,0,Y,217.21032,9,29,29,00571830029,571830,Swift                       ,1,3.17.15                                                                         ,142.91201,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56585.7574074074,571830,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5730.928,0.0,0.0,0.0,5737.331,0.0,0.07,56585.3194328704,56585.3194328704
GRB 130822A                                                                     ,00567163001,27.93259,-3.2109,56526.9163773148,           58076,5736.439,5972.262,5999.0,56537,2258.54448,466.20012,5989.9976,6456.19772,112 ,0.0,6448.0,0.0,6467.2,5999.0,1,-62.07471,0,Y,156.6023,7,1,1,00567163001,567163,Swift                       ,1,3.17.15                                                                         ,66.32319,0.33806,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56527.1719328704,567163,Y,0.0,0.0,0.0,0.0,5972.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5719.104,0.0,17.335,56526.9163773148,56526.9163773148
GRB110731a                                                                      ,00458448011,280.44747,-28.51769,55785.2950231481,           57924,5732.078,5667.092,4732.0,55796,0.0,800.55867,5759.59459,6560.15326,112 ,0.0,16120.0,0.0,5369.6,4732.0,4,-10.64887,0,Y,6.21966,17,11,11,00458448011,458448,Swift                       ,1,3.17.13                                                                         ,250.05411,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55785.8226388889,458448,Y,2337.423,0.0,0.0,0.0,0.0,0.0,0.0,3329.669,0.0,0.0,0.0,0.0,0.0,5732.078,0.0,0.0,55785.2950231481,55785.2950231481
GRB070328                                                                       ,00272773011,65.09538,-34.04002,54198.0777893519,           57210,5731.218,5730.168,6008.0,54209,0.0,976.04043,5774.95175,6750.99218,112 ,0.0,13536.0,0.0,6798.4,6008.0,2,-44.98259,0,Y,235.09131,19,11,11,00272773011,272773,Swift                       ,1,3.16.09                                                                         ,294.69394,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54199.0516203704,272773,N,0.0,0.0,0.0,0.0,5730.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5676.958,0.0,54.26,54198.0777893519,54198.0777893519
GRB 101112A                                                                     ,00020149001,292.19953,39.3483,55512.9940740741,           57618,5725.393,5941.516,6032.0,55523,0.0,225.60014,5994.99814,6220.59828,112 ,0.0,12240.0,6200.0,6227.2,6032.0,2,10.21911,0,Y,72.0948,10,1,1,00020149001,20149,Swift                       ,1,3.17.06                                                                         ,247.6547,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55513.1392476852,20149,N,0.0,0.0,0.0,0.0,0.0,0.0,2437.117,1810.856,0.0,0.0,1693.543,0.0,0.0,5711.097,0.0,14.296,55512.9940740741,55512.9940740741
GRB170214A                                                                      ,00020740002,256.33036,-1.87997,57801.4742708333,           57811,5723.98,5757.992,5803.0,57812,0.0,824.23593,5779.96099,6604.19692,112 ,0.0,19536.0,0.0,6625.6,5803.0,3,22.47887,0,Y,18.34241,12,2,2,00020740002,20740,Swift                       ,1,3.17.11                                                                         ,110.40362,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,57801.9043981481,20740,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5757.992,0.0,0.0,0.0,5723.864,0.0,0.116,57801.4742708333,57801.4742708333
GRB050410                                                                       ,00114299001,89.68613,79.60495,53472.5437731482,           56948,5719.909,8481.869,8418.0,53483,0.0,944.98291,9174.99495,10119.97786,112 ,0.0,27528.0,0.0,9216.0,8418.0,3,24.32443,0,Y,134.04824,22,1,1,00114299001,114299,Swift                       ,1,3.16.06                                                                         ,250.14321,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53472.9611111111,114299,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8481.869,0.0,0.0,0.0,0.0,6.732,4756.136,0.0,957.041,53472.5437731482,53472.5437731482
GRB060908                                                                       ,00228581002,31.86783,0.30108,53987.0291666667,           57121,5718.633,5618.295,5037.0,53998,0.0,1336.60831,5785.00933,7121.61764,112 ,0.0,18384.0,0.0,6121.6,5037.0,3,-57.03997,0,Y,159.70566,10,2,2,00228581002,228581,Swift                       ,1,3.16.08                                                                         ,92.26873,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,53987.4437268519,228581,N,1169.468,0.0,0.0,0.0,0.0,0.0,1169.446,1169.39,2109.991,0.0,0.0,0.0,0.0,4823.91,0.0,894.723,53987.0291666667,53987.0291666667
GRB061021                                                                       ,00234905011,145.1518,-21.9347,54042.6326388889,           57176,5717.218,5725.302,5826.0,54053,0.0,562.99861,5749.99637,6312.99498,112 ,0.0,18960.0,0.0,6324.8,5826.0,3,22.6561,0,Y,254.89719,9,11,11,00234905011,234905,Swift                       ,1,3.16.08                                                                         ,103.16804,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54043.0039467593,234905,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5725.302,0.0,0.0,0.0,0.0,5677.907,0.0,39.311,54042.6326388889,54042.6326388889
GRB050607                                                                       ,00132247015,300.18613,9.10165,53554.0555439815,           56993,5710.335,5324.532,5277.0,53565,2032.07758,2294.19947,6845.00061,9139.20008,112 ,0.0,16768.0,8448.0,8398.4,5277.0,4,-10.92872,0,Y,49.18927,23,15,15,00132247015,132247,Swift                       ,1,3.16.06                                                                         ,32.86809,0.20564,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53554.9346990741,132247,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5324.532,0.0,0.0,0.0,0.0,0.0,5220.771,0.0,489.564,53554.0555439815,53554.0555439815
"Burst (304.160, -26.958)                                                        ",00704155001,304.16065,-26.95289,57581.8878703704,           57591,5709.864,5890.144,6002.0,57592,288.96306,1598.62079,5969.97461,7568.5954,112 ,0.0,20312.0,0.0,7601.6,6002.0,3,-29.66096,0,Y,15.8161,9,1,1,00704155001,704155,Swift                       ,1,3.17.05                                                                         ,153.65958,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,57582.2753472222,704155,N,1706.704,0.0,0.0,0.0,686.435,0.0,0.0,801.939,457.645,1812.477,424.944,0.0,0.0,5709.658,0.0,0.206,57581.8878703704,57581.8878703704
